profile_id,variant,timely_success,eventual_success
profile_010181,treatment,1,1
profile_010182,control,0,1
profile_010183,treatment,0,0
profile_010184,control,1,1
profile_010185,treatment,0,1
profile_010186,treatment,1,1
profile_010187,treatment,1,1
profile_010188,control,1,1
profile_010189,control,0,1
profile_010190,control,1,1
profile_010191,control,1,1
profile_010192,control,1,1
profile_010193,treatment,1,1
profile_010194,treatment,0,1
profile_010195,control,0,1
profile_010196,control,0,1
profile_010197,control,1,1
profile_010198,control,1,1
profile_010199,control,1,1
profile_010200,treatment,1,1
profile_010201,control,1,1
profile_010202,treatment,0,0
profile_010203,control,1,1
profile_010204,treatment,0,0
profile_010205,treatment,0,0
profile_010206,treatment,0,0
profile_010207,treatment,0,0
profile_010208,treatment,0,0
profile_010209,control,0,1
profile_010210,control,0,0
profile_010211,treatment,0,0
profile_010212,treatment,0,0
profile_010213,control,0,1
profile_010214,control,0,0
profile_010215,treatment,1,1
profile_010216,treatment,0,1
profile_010217,treatment,1,1
profile_010218,treatment,0,1
profile_010219,treatment,1,1
profile_010220,control,1,1
profile_010221,treatment,1,1
profile_010222,control,1,1
profile_010223,control,1,1
profile_010224,control,0,0
profile_010225,treatment,1,1
profile_010226,control,1,1
profile_010227,treatment,0,0
profile_010228,treatment,0,0
profile_010229,control,0,0
profile_010230,control,0,1
profile_010231,treatment,1,1
profile_010232,treatment,1,1
profile_010233,treatment,0,0
profile_010234,treatment,0,1
profile_010235,treatment,1,1
profile_010236,control,0,0
profile_010237,treatment,0,1
profile_010238,treatment,1,1
profile_010239,control,0,1
profile_010240,treatment,1,1
profile_010241,treatment,1,1
profile_010242,treatment,1,1
profile_010243,control,1,1
profile_010244,control,1,1
profile_010245,control,1,1
profile_010246,treatment,1,1
profile_010247,treatment,1,1
profile_010248,treatment,0,0
profile_010249,treatment,1,1
profile_010250,treatment,0,1
profile_010251,control,1,1
profile_010252,treatment,1,1
profile_010253,treatment,0,1
profile_010254,treatment,0,0
profile_010255,control,1,1
profile_010256,treatment,1,1
profile_010257,control,0,0
profile_010258,control,1,1
profile_010259,control,1,1
profile_010260,control,0,1
profile_010261,control,1,1
profile_010262,treatment,1,1
profile_010263,control,1,1
profile_010264,treatment,1,1
profile_010265,treatment,1,1
profile_010266,treatment,1,1
profile_010267,control,1,1
profile_010268,control,1,1
profile_010269,control,0,1
profile_010270,treatment,1,1
profile_010271,treatment,1,1
profile_010272,control,0,0
profile_010273,control,0,0
profile_010274,control,1,1
profile_010275,control,1,1
profile_010276,control,0,0
profile_010277,control,0,0
profile_010278,treatment,0,0
profile_010279,control,1,1
profile_010280,control,0,1
profile_010281,control,1,1
profile_010282,control,1,1
profile_010283,control,1,1
profile_010284,control,1,1
profile_010285,treatment,1,1
profile_010286,control,1,1
profile_010287,treatment,0,1
profile_010288,treatment,1,1
profile_010289,treatment,1,1
profile_010290,treatment,1,1
profile_010291,treatment,0,1
profile_010292,control,1,1
profile_010293,control,1,1
profile_010294,treatment,1,1
profile_010295,control,1,1
profile_010296,control,0,1
profile_010297,treatment,1,1
profile_010298,treatment,1,1
profile_010299,control,1,1
profile_010300,treatment,0,1
profile_010301,treatment,0,0
profile_010302,treatment,1,1
profile_010303,treatment,0,0
profile_010304,treatment,0,0
profile_010305,control,0,1
profile_010306,control,0,0
profile_010307,control,0,1
profile_010308,treatment,0,1
profile_010309,treatment,1,1
profile_010310,treatment,1,1
profile_010311,control,1,1
profile_010312,treatment,0,0
profile_010313,control,1,1
profile_010314,treatment,1,1
profile_010315,treatment,1,1
profile_010316,control,1,1
profile_010317,control,1,1
profile_010318,treatment,1,1
profile_010319,treatment,0,1
profile_010320,control,1,1
profile_010321,treatment,0,0
profile_010322,treatment,1,1
profile_010323,control,1,1
profile_010324,treatment,1,1
profile_010325,control,0,0
profile_010326,treatment,1,1
profile_010327,control,0,1
profile_010328,treatment,1,1
profile_010329,control,1,1
profile_010330,treatment,1,1
profile_010331,treatment,0,1
profile_010332,control,0,0
profile_010333,control,1,1
profile_010334,treatment,1,1
profile_010335,treatment,0,1
profile_010336,control,1,1
profile_010337,treatment,0,0
profile_010338,treatment,1,1
profile_010339,control,1,1
profile_010340,treatment,0,1
profile_010341,treatment,1,1
profile_010342,treatment,1,1
profile_010343,treatment,1,1
profile_010344,control,1,1
profile_010345,control,1,1
profile_010346,control,0,0
profile_010347,treatment,0,1
profile_010348,treatment,1,1
profile_010349,treatment,1,1
profile_010350,treatment,0,0
profile_010351,control,0,1
profile_010352,treatment,0,0
profile_010353,control,1,1
profile_010354,treatment,1,1
profile_010355,treatment,1,1
profile_010356,treatment,1,1
profile_010357,control,0,1
profile_010358,treatment,0,0
profile_010359,treatment,0,1
profile_010360,treatment,1,1
profile_010361,control,1,1
profile_010362,treatment,0,1
profile_010363,control,0,1
profile_010364,treatment,1,1
profile_010365,control,1,1
profile_010366,treatment,1,1
profile_010367,treatment,1,1
profile_010368,treatment,1,1
profile_010369,treatment,1,1
profile_010370,treatment,0,1
profile_010371,treatment,0,1
profile_010372,treatment,1,1
profile_010373,treatment,1,1
profile_010374,control,0,1
profile_010375,treatment,0,1
profile_010376,treatment,1,1
profile_010377,control,0,0
profile_010378,treatment,1,1
profile_010379,control,0,1
profile_010380,treatment,0,1
profile_010381,control,1,1
profile_010382,control,0,0
profile_010383,treatment,1,1
profile_010384,treatment,0,0
profile_010385,treatment,0,0
profile_010386,control,0,0
profile_010387,treatment,1,1
profile_010388,control,1,1
profile_010389,treatment,0,1
profile_010390,control,0,0
profile_010391,control,1,1
profile_010392,control,0,1
profile_010393,control,0,1
profile_010394,treatment,1,1
profile_010395,control,0,1
profile_010396,control,0,0
profile_010397,treatment,0,1
profile_010398,treatment,1,1
profile_010399,control,1,1
profile_010400,control,1,1
profile_010401,treatment,1,1
profile_010402,treatment,1,1
profile_010403,treatment,1,1
profile_010404,control,0,0
profile_010405,treatment,1,1
profile_010406,treatment,1,1
profile_010407,treatment,1,1
profile_010408,treatment,1,1
profile_010409,treatment,1,1
profile_010410,control,1,1
profile_010411,control,0,1
profile_010412,control,0,1
profile_010413,control,1,1
profile_010414,treatment,1,1
profile_010415,treatment,0,0
profile_010416,control,0,1
profile_010417,treatment,0,1
profile_010418,control,1,1
profile_010419,control,0,0
profile_010420,control,1,1
profile_010421,control,1,1
profile_010422,treatment,0,0
profile_010423,control,1,1
profile_010424,control,1,1
profile_010425,control,1,1
profile_010426,control,1,1
profile_010427,treatment,0,1
profile_010428,treatment,0,1
profile_010429,control,1,1
profile_010430,control,1,1
profile_010431,treatment,1,1
profile_010432,treatment,0,0
profile_010433,control,0,1
profile_010434,treatment,1,1
profile_010435,control,1,1
profile_010436,treatment,1,1
profile_010437,treatment,1,1
profile_010438,control,0,1
profile_010439,treatment,0,1
profile_010440,treatment,0,1
profile_010441,control,0,1
profile_010442,control,0,0
profile_010443,control,0,1
profile_010444,treatment,1,1
profile_010445,treatment,0,0
profile_010446,control,0,0
profile_010447,treatment,0,1
profile_010448,treatment,0,0
profile_010449,treatment,0,0
profile_010450,control,1,1
profile_010451,control,1,1
profile_010452,treatment,0,1
profile_010453,treatment,1,1
profile_010454,treatment,1,1
profile_010455,treatment,1,1
profile_010456,control,0,1
profile_010457,treatment,1,1
profile_010458,treatment,0,0
profile_010459,treatment,1,1
profile_010460,control,0,0
profile_010461,treatment,1,1
profile_010462,treatment,0,1
profile_010463,treatment,0,0
profile_010464,control,0,1
profile_010465,control,1,1
profile_010466,treatment,0,1
profile_010467,treatment,0,1
profile_010468,treatment,0,1
profile_010469,control,1,1
profile_010470,treatment,1,1
profile_010471,treatment,1,1
profile_010472,control,1,1
profile_010473,treatment,1,1
profile_010474,treatment,1,1
profile_010475,control,0,0
profile_010476,control,0,0
profile_010477,control,1,1
profile_010478,control,1,1
profile_010479,control,0,0
profile_010480,control,1,1
profile_010481,control,0,1
profile_010482,control,1,1
profile_010483,treatment,1,1
profile_010484,treatment,1,1
profile_010485,control,0,0
profile_010486,treatment,1,1
profile_010487,control,0,0
profile_010488,control,1,1
profile_010489,treatment,1,1
profile_010490,treatment,1,1
profile_010491,control,0,1
profile_010492,treatment,1,1
profile_010493,control,1,1
profile_010494,treatment,0,0
profile_010495,treatment,0,1
profile_010496,control,1,1
profile_010497,treatment,1,1
profile_010498,control,1,1
profile_010499,control,1,1
profile_010500,treatment,0,0
profile_010501,treatment,0,1
profile_010502,treatment,1,1
profile_010503,control,0,0
profile_010504,control,1,1
profile_010505,control,1,1
profile_010506,control,1,1
profile_010507,control,1,1
profile_010508,treatment,1,1
profile_010509,control,0,1
profile_010510,control,1,1
profile_010511,treatment,0,1
profile_010512,treatment,1,1
profile_010513,control,0,1
profile_010514,control,1,1
profile_010515,treatment,1,1
profile_010516,control,0,0
profile_010517,control,1,1
profile_010518,control,1,1
profile_010519,treatment,1,1
profile_010520,control,1,1
profile_010521,control,1,1
profile_010522,control,1,1
profile_010523,control,1,1
profile_010524,treatment,0,0
profile_010525,treatment,1,1
profile_010526,control,0,1
profile_010527,treatment,1,1
profile_010528,treatment,1,1
profile_010529,treatment,0,0
profile_010530,treatment,1,1
profile_010531,control,1,1
profile_010532,treatment,1,1
profile_010533,control,1,1
profile_010534,treatment,0,1
profile_010535,treatment,0,1
profile_010536,control,0,1
profile_010537,control,0,0
profile_010538,treatment,1,1
profile_010539,treatment,0,0
profile_010540,control,0,1
profile_010541,treatment,0,1
profile_010542,treatment,1,1
profile_010543,treatment,1,1
profile_010544,treatment,1,1
profile_010545,treatment,0,0
profile_010546,treatment,1,1
profile_010547,control,0,1
profile_010548,control,0,1
profile_010549,control,0,0
profile_010550,control,1,1
profile_010551,control,0,1
profile_010552,control,1,1
profile_010553,control,0,1
profile_010554,control,1,1
profile_010555,control,1,1
profile_010556,control,1,1
profile_010557,treatment,0,0
profile_010558,control,0,1
profile_010559,control,1,1
profile_010560,treatment,1,1
profile_010561,treatment,0,0
profile_010562,control,0,1
profile_010563,treatment,1,1
profile_010564,treatment,1,1
profile_010565,treatment,1,1
profile_010566,control,1,1
profile_010567,control,1,1
profile_010568,treatment,0,1
profile_010569,control,1,1
profile_010570,treatment,1,1
profile_010571,control,0,0
profile_010572,treatment,0,1
profile_010573,control,0,1
profile_010574,treatment,0,0
profile_010575,treatment,0,0
profile_010576,control,0,0
profile_010577,treatment,0,0
profile_010578,control,1,1
profile_010579,control,1,1
profile_010580,treatment,0,0
profile_010581,control,1,1
profile_010582,treatment,0,0
profile_010583,treatment,0,1
profile_010584,treatment,1,1
profile_010585,treatment,0,0
profile_010586,treatment,1,1
profile_010587,treatment,1,1
profile_010588,control,0,1
profile_010589,control,0,1
profile_010590,control,1,1
profile_010591,treatment,0,0
profile_010592,treatment,1,1
profile_010593,control,0,0
profile_010594,control,0,0
profile_010595,control,0,0
profile_010596,control,0,0
profile_010597,treatment,1,1
profile_010598,control,1,1
profile_010599,control,1,1
profile_010600,treatment,1,1
profile_010601,control,1,1
profile_010602,control,0,0
profile_010603,treatment,1,1
profile_010604,control,1,1
profile_010605,treatment,1,1
profile_010606,treatment,1,1
profile_010607,control,0,0
profile_010608,treatment,1,1
profile_010609,treatment,0,1
profile_010610,control,1,1
profile_010611,control,1,1
profile_010612,control,0,0
profile_010613,control,0,1
profile_010614,treatment,1,1
profile_010615,treatment,1,1
profile_010616,control,1,1
profile_010617,control,1,1
profile_010618,control,0,0
profile_010619,control,0,0
profile_010620,treatment,0,1
profile_010621,control,0,1
profile_010622,control,0,0
profile_010623,treatment,0,0
profile_010624,treatment,0,0
profile_010625,treatment,0,0
profile_010626,control,1,1
profile_010627,treatment,1,1
profile_010628,control,1,1
profile_010629,control,0,1
profile_010630,treatment,0,1
profile_010631,treatment,1,1
profile_010632,treatment,1,1
profile_010633,treatment,0,1
profile_010634,treatment,1,1
profile_010635,treatment,0,0
profile_010636,control,0,0
profile_010637,treatment,1,1
profile_010638,control,0,1
profile_010639,control,1,1
profile_010640,control,0,0
profile_010641,control,1,1
profile_010642,control,0,0
profile_010643,treatment,1,1
profile_010644,treatment,1,1
profile_010645,control,1,1
profile_010646,control,0,1
profile_010647,treatment,1,1
profile_010648,treatment,0,0
profile_010649,control,0,0
profile_010650,control,0,1
profile_010651,control,1,1
profile_010652,control,0,1
profile_010653,treatment,0,0
profile_010654,control,1,1
profile_010655,control,1,1
profile_010656,control,1,1
profile_010657,control,1,1
profile_010658,treatment,1,1
profile_010659,control,0,1
profile_010660,treatment,0,1
profile_010661,control,0,1
profile_010662,control,1,1
profile_010663,treatment,1,1
profile_010664,control,1,1
profile_010665,treatment,0,0
profile_010666,treatment,1,1
profile_010667,control,1,1
profile_010668,treatment,0,1
profile_010669,treatment,1,1
profile_010670,treatment,1,1
profile_010671,treatment,0,0
profile_010672,treatment,0,0
profile_010673,treatment,0,1
profile_010674,treatment,1,1
profile_010675,treatment,1,1
profile_010676,control,1,1
profile_010677,treatment,1,1
profile_010678,treatment,1,1
profile_010679,control,1,1
profile_010680,control,1,1
profile_010681,control,1,1
profile_010682,control,0,1
profile_010683,treatment,1,1
profile_010684,control,0,0
profile_010685,treatment,1,1
profile_010686,treatment,1,1
profile_010687,control,0,1
profile_010688,control,0,0
profile_010689,treatment,1,1
profile_010690,control,0,0
profile_010691,treatment,1,1
profile_010692,treatment,1,1
profile_010693,treatment,1,1
profile_010694,treatment,0,1
profile_010695,treatment,1,1
profile_010696,control,0,0
profile_010697,treatment,1,1
profile_010698,treatment,1,1
profile_010699,treatment,1,1
profile_010700,treatment,1,1
profile_010701,treatment,0,0
profile_010702,control,1,1
profile_010703,treatment,0,1
profile_010704,control,1,1
profile_010705,control,0,1
profile_010706,treatment,1,1
profile_010707,control,0,0
profile_010708,treatment,1,1
profile_010709,control,1,1
profile_010710,treatment,1,1
profile_010711,treatment,0,0
profile_010712,control,0,1
profile_010713,treatment,0,0
profile_010714,treatment,1,1
profile_010715,control,1,1
profile_010716,control,1,1
profile_010717,treatment,0,1
profile_010718,control,1,1
profile_010719,control,1,1
profile_010720,control,0,0
profile_010721,control,1,1
profile_010722,treatment,1,1
profile_010723,treatment,0,0
profile_010724,control,1,1
profile_010725,treatment,1,1
profile_010726,control,0,1
profile_010727,treatment,0,1
profile_010728,treatment,1,1
profile_010729,treatment,1,1
profile_010730,control,1,1
profile_010731,treatment,1,1
profile_010732,treatment,1,1
profile_010733,treatment,0,1
profile_010734,treatment,1,1
profile_010735,control,1,1
profile_010736,control,0,1
profile_010737,control,1,1
profile_010738,control,1,1
profile_010739,control,1,1
profile_010740,control,0,1
profile_010741,treatment,0,1
profile_010742,control,0,1
profile_010743,treatment,1,1
profile_010744,control,1,1
profile_010745,treatment,0,1
profile_010746,treatment,0,0
profile_010747,treatment,1,1
profile_010748,control,1,1
profile_010749,treatment,0,0
profile_010750,control,1,1
profile_010751,treatment,1,1
profile_010752,control,1,1
profile_010753,treatment,0,1
profile_010754,treatment,1,1
profile_010755,control,0,0
profile_010756,control,1,1
profile_010757,control,0,1
profile_010758,treatment,1,1
profile_010759,treatment,1,1
profile_010760,control,0,1
profile_010761,treatment,1,1
profile_010762,treatment,0,0
profile_010763,control,0,1
profile_010764,treatment,1,1
profile_010765,treatment,1,1
profile_010766,control,1,1
profile_010767,control,1,1
profile_010768,treatment,1,1
profile_010769,treatment,0,0
profile_010770,control,0,0
profile_010771,control,1,1
profile_010772,control,0,0
profile_010773,treatment,1,1
profile_010774,treatment,1,1
profile_010775,control,1,1
profile_010776,control,0,0
profile_010777,control,0,0
profile_010778,control,1,1
profile_010779,treatment,1,1
profile_010780,treatment,1,1
profile_010781,control,0,0
profile_010782,treatment,1,1
profile_010783,treatment,1,1
profile_010784,treatment,1,1
profile_010785,treatment,0,1
profile_010786,control,0,1
profile_010787,control,0,1
profile_010788,treatment,0,1
profile_010789,control,1,1
profile_010790,control,0,1
profile_010791,control,1,1
profile_010792,treatment,0,1
profile_010793,control,0,1
profile_010794,treatment,1,1
profile_010795,treatment,1,1
profile_010796,control,1,1
profile_010797,treatment,1,1
profile_010798,control,0,1
profile_010799,control,1,1
profile_010800,control,1,1
profile_010801,control,0,1
profile_010802,treatment,0,1
profile_010803,treatment,1,1
profile_010804,treatment,0,0
profile_010805,treatment,0,1
profile_010806,treatment,0,0
profile_010807,treatment,1,1
profile_010808,control,1,1
profile_010809,control,1,1
profile_010810,control,1,1
profile_010811,treatment,1,1
profile_010812,control,1,1
profile_010813,treatment,0,1
profile_010814,control,1,1
profile_010815,control,0,1
profile_010816,treatment,0,0
profile_010817,treatment,1,1
profile_010818,treatment,1,1
profile_010819,treatment,0,1
profile_010820,control,1,1
profile_010821,control,1,1
profile_010822,control,0,0
profile_010823,control,1,1
profile_010824,treatment,0,1
profile_010825,treatment,1,1
profile_010826,control,1,1
profile_010827,treatment,1,1
profile_010828,control,0,0
profile_010829,treatment,1,1
profile_010830,treatment,1,1
profile_010831,control,0,0
profile_010832,treatment,0,1
profile_010833,control,0,0
profile_010834,control,0,0
profile_010835,treatment,1,1
profile_010836,treatment,1,1
profile_010837,treatment,1,1
profile_010838,control,1,1
profile_010839,control,0,1
profile_010840,control,1,1
profile_010841,treatment,1,1
profile_010842,control,1,1
profile_010843,control,1,1
profile_010844,treatment,0,1
profile_010845,control,1,1
profile_010846,treatment,1,1
profile_010847,control,1,1
profile_010848,treatment,1,1
profile_010849,treatment,0,1
profile_010850,treatment,1,1
profile_010851,control,1,1
profile_010852,control,1,1
profile_010853,treatment,0,1
profile_010854,treatment,1,1
profile_010855,treatment,0,0
profile_010856,control,0,0
profile_010857,control,1,1
profile_010858,treatment,0,1
profile_010859,treatment,1,1
profile_010860,control,0,1
profile_010861,treatment,1,1
profile_010862,treatment,0,0
profile_010863,control,0,1
profile_010864,treatment,0,0
profile_010865,control,1,1
profile_010866,treatment,1,1
profile_010867,control,0,1
profile_010868,control,1,1
profile_010869,treatment,1,1
profile_010870,treatment,0,1
profile_010871,control,0,0
profile_010872,treatment,0,0
profile_010873,control,0,1
profile_010874,treatment,0,0
profile_010875,control,1,1
profile_010876,control,0,1
profile_010877,treatment,1,1
profile_010878,control,1,1
profile_010879,treatment,1,1
profile_010880,control,1,1
profile_010881,control,0,0
profile_010882,control,1,1
profile_010883,treatment,0,0
profile_010884,control,1,1
profile_010885,control,1,1
profile_010886,treatment,1,1
profile_010887,treatment,1,1
profile_010888,treatment,0,1
profile_010889,control,0,1
profile_010890,treatment,0,1
profile_010891,control,1,1
profile_010892,control,1,1
profile_010893,control,1,1
profile_010894,control,1,1
profile_010895,treatment,0,0
profile_010896,treatment,1,1
profile_010897,treatment,1,1
profile_010898,control,1,1
profile_010899,treatment,1,1
profile_010900,control,1,1
profile_010901,control,1,1
profile_010902,treatment,1,1
profile_010903,treatment,0,1
profile_010904,treatment,1,1
profile_010905,treatment,1,1
profile_010906,control,1,1
profile_010907,control,0,0
profile_010908,control,1,1
profile_010909,control,1,1
profile_010910,control,1,1
profile_010911,treatment,1,1
profile_010912,control,0,1
profile_010913,treatment,0,0
profile_010914,treatment,1,1
profile_010915,treatment,0,1
profile_010916,control,0,1
profile_010917,treatment,1,1
profile_010918,control,0,0
profile_010919,control,1,1
profile_010920,treatment,1,1
profile_010921,treatment,1,1
profile_010922,control,0,0
profile_010923,control,1,1
profile_010924,treatment,1,1
profile_010925,treatment,1,1
profile_010926,control,1,1
profile_010927,treatment,1,1
profile_010928,control,1,1
profile_010929,treatment,1,1
profile_010930,treatment,1,1
profile_010931,control,1,1
profile_010932,treatment,1,1
profile_010933,control,0,0
profile_010934,control,0,0
profile_010935,treatment,0,1
profile_010936,treatment,1,1
profile_010937,treatment,1,1
profile_010938,control,1,1
profile_010939,treatment,1,1
profile_010940,control,0,1
profile_010941,control,0,1
profile_010942,control,1,1
profile_010943,control,0,0
profile_010944,control,0,0
profile_010945,treatment,1,1
profile_010946,treatment,0,0
profile_010947,treatment,1,1
profile_010948,control,1,1
profile_010949,control,0,1
profile_010950,control,1,1
profile_010951,treatment,1,1
profile_010952,treatment,1,1
profile_010953,treatment,1,1
profile_010954,treatment,0,1
profile_010955,control,1,1
profile_010956,control,1,1
profile_010957,control,0,1
profile_010958,treatment,1,1
profile_010959,treatment,1,1
profile_010960,control,1,1
profile_010961,treatment,1,1
profile_010962,control,0,0
profile_010963,treatment,0,0
profile_010964,control,1,1
profile_010965,control,0,1
profile_010966,control,1,1
profile_010967,treatment,1,1
profile_010968,treatment,1,1
profile_010969,treatment,1,1
profile_010970,control,0,0
profile_010971,control,1,1
profile_010972,treatment,1,1
profile_010973,control,1,1
profile_010974,treatment,1,1
profile_010975,control,1,1
profile_010976,control,0,1
profile_010977,control,1,1
profile_010978,treatment,1,1
profile_010979,control,1,1
profile_010980,treatment,1,1
profile_010981,treatment,0,1
profile_010982,control,1,1
profile_010983,treatment,1,1
profile_010984,treatment,1,1
profile_010985,control,0,0
profile_010986,treatment,1,1
profile_010987,treatment,1,1
profile_010988,treatment,1,1
profile_010989,treatment,1,1
profile_010990,control,1,1
profile_010991,control,1,1
profile_010992,control,1,1
profile_010993,control,1,1
profile_010994,control,1,1
profile_010995,treatment,1,1
profile_010996,control,0,1
profile_010997,treatment,0,0
profile_010998,treatment,1,1
profile_010999,treatment,1,1
profile_011000,treatment,1,1
profile_011001,control,0,0
profile_011002,control,0,0
profile_011003,treatment,0,1
profile_011004,control,0,0
profile_011005,control,1,1
profile_011006,treatment,1,1
profile_011007,treatment,1,1
profile_011008,control,1,1
profile_011009,treatment,1,1
profile_011010,control,1,1
profile_011011,treatment,1,1
profile_011012,control,1,1
profile_011013,treatment,1,1
profile_011014,treatment,1,1
profile_011015,treatment,1,1
profile_011016,treatment,1,1
profile_011017,treatment,1,1
profile_011018,control,1,1
profile_011019,treatment,0,0
profile_011020,treatment,0,1
profile_011021,treatment,0,1
profile_011022,control,0,1
profile_011023,control,0,1
profile_011024,control,0,0
profile_011025,control,0,0
profile_011026,treatment,1,1
profile_011027,control,1,1
profile_011028,treatment,1,1
profile_011029,treatment,1,1
profile_011030,treatment,1,1
profile_011031,control,0,1
profile_011032,treatment,0,1
profile_011033,treatment,0,0
profile_011034,control,0,0
profile_011035,control,0,1
profile_011036,treatment,1,1
profile_011037,treatment,0,0
profile_011038,treatment,1,1
profile_011039,treatment,1,1
profile_011040,control,1,1
profile_011041,control,0,0
profile_011042,control,1,1
profile_011043,control,1,1
profile_011044,control,1,1
profile_011045,control,1,1
profile_011046,treatment,1,1
profile_011047,control,1,1
profile_011048,control,0,0
profile_011049,treatment,0,1
profile_011050,treatment,1,1
profile_011051,control,1,1
profile_011052,control,1,1
profile_011053,control,0,1
profile_011054,control,1,1
profile_011055,control,1,1
profile_011056,control,0,1
profile_011057,control,0,0
profile_011058,treatment,0,0
profile_011059,treatment,1,1
profile_011060,treatment,0,0
profile_011061,control,1,1
profile_011062,treatment,1,1
profile_011063,treatment,0,0
profile_011064,control,0,0
profile_011065,control,1,1
profile_011066,control,0,0
profile_011067,treatment,1,1
profile_011068,control,1,1
profile_011069,treatment,0,0
profile_011070,control,1,1
profile_011071,control,1,1
profile_011072,control,0,0
profile_011073,control,0,1
profile_011074,treatment,0,1
profile_011075,control,1,1
profile_011076,treatment,0,0
profile_011077,control,0,0
profile_011078,treatment,0,0
profile_011079,treatment,1,1
profile_011080,control,0,0
profile_011081,control,0,0
profile_011082,control,0,1
profile_011083,control,1,1
profile_011084,treatment,1,1
profile_011085,treatment,0,1
profile_011086,treatment,0,1
profile_011087,control,1,1
profile_011088,treatment,1,1
profile_011089,control,1,1
profile_011090,treatment,1,1
profile_011091,treatment,1,1
profile_011092,treatment,1,1
profile_011093,control,0,1
profile_011094,control,0,0
profile_011095,control,1,1
profile_011096,control,0,0
profile_011097,treatment,0,0
profile_011098,control,1,1
profile_011099,treatment,1,1
profile_011100,treatment,0,0
profile_011101,treatment,0,1
profile_011102,treatment,0,1
profile_011103,treatment,1,1
profile_011104,treatment,1,1
profile_011105,control,0,0
profile_011106,treatment,1,1
profile_011107,treatment,1,1
profile_011108,treatment,1,1
profile_011109,control,1,1
profile_011110,treatment,0,1
profile_011111,treatment,0,0
profile_011112,treatment,1,1
profile_011113,control,1,1
profile_011114,control,1,1
profile_011115,control,1,1
profile_011116,treatment,0,0
profile_011117,control,1,1
profile_011118,treatment,0,1
profile_011119,control,1,1
profile_011120,treatment,1,1
profile_011121,treatment,1,1
profile_011122,treatment,0,1
profile_011123,treatment,1,1
profile_011124,control,1,1
profile_011125,treatment,1,1
profile_011126,treatment,1,1
profile_011127,control,1,1
profile_011128,treatment,1,1
profile_011129,treatment,0,1
profile_011130,treatment,1,1
profile_011131,treatment,1,1
profile_011132,treatment,0,0
profile_011133,treatment,1,1
profile_011134,treatment,1,1
profile_011135,control,1,1
profile_011136,treatment,0,1
profile_011137,treatment,0,1
profile_011138,treatment,1,1
profile_011139,treatment,1,1
profile_011140,control,1,1
profile_011141,treatment,0,0
profile_011142,treatment,0,1
profile_011143,control,0,0
profile_011144,control,0,0
profile_011145,treatment,1,1
profile_011146,treatment,1,1
profile_011147,treatment,1,1
profile_011148,treatment,1,1
profile_011149,control,1,1
profile_011150,treatment,0,1
profile_011151,control,0,0
profile_011152,treatment,0,0
profile_011153,treatment,1,1
profile_011154,treatment,1,1
profile_011155,control,1,1
profile_011156,control,0,0
profile_011157,treatment,0,1
profile_011158,control,1,1
profile_011159,control,1,1
profile_011160,control,0,0
profile_011161,treatment,0,0
profile_011162,treatment,1,1
profile_011163,treatment,1,1
profile_011164,control,0,0
profile_011165,treatment,1,1
profile_011166,treatment,1,1
profile_011167,treatment,1,1
profile_011168,control,0,0
profile_011169,control,1,1
profile_011170,treatment,0,1
profile_011171,treatment,0,1
profile_011172,control,0,0
profile_011173,control,1,1
profile_011174,control,1,1
profile_011175,treatment,1,1
profile_011176,treatment,1,1
profile_011177,control,0,0
profile_011178,control,0,1
profile_011179,treatment,1,1
profile_011180,control,1,1
profile_011181,control,0,0
profile_011182,control,1,1
profile_011183,treatment,0,1
profile_011184,treatment,1,1
profile_011185,treatment,0,1
profile_011186,treatment,1,1
profile_011187,treatment,0,1
profile_011188,control,0,0
profile_011189,control,0,0
profile_011190,control,1,1
profile_011191,treatment,0,1
profile_011192,treatment,0,0
profile_011193,control,1,1
profile_011194,control,0,1
profile_011195,control,1,1
profile_011196,treatment,0,0
profile_011197,control,0,0
profile_011198,control,0,0
profile_011199,treatment,0,0
profile_011200,treatment,1,1
profile_011201,control,1,1
profile_011202,treatment,1,1
profile_011203,control,1,1
profile_011204,control,1,1
profile_011205,treatment,0,1
profile_011206,treatment,0,0
profile_011207,treatment,1,1
profile_011208,treatment,0,1
profile_011209,treatment,0,0
profile_011210,treatment,1,1
profile_011211,control,0,0
profile_011212,treatment,1,1
profile_011213,control,1,1
profile_011214,treatment,0,0
profile_011215,treatment,1,1
profile_011216,treatment,1,1
profile_011217,treatment,0,1
profile_011218,treatment,0,0
profile_011219,control,1,1
profile_011220,control,1,1
profile_011221,treatment,0,0
profile_011222,control,0,1
profile_011223,treatment,1,1
profile_011224,treatment,1,1
profile_011225,control,0,0
profile_011226,treatment,1,1
profile_011227,control,1,1
profile_011228,control,1,1
profile_011229,treatment,0,1
profile_011230,treatment,0,0
profile_011231,control,1,1
profile_011232,control,1,1
profile_011233,control,1,1
profile_011234,treatment,1,1
profile_011235,treatment,1,1
profile_011236,treatment,1,1
profile_011237,control,1,1
profile_011238,treatment,0,0
profile_011239,control,1,1
profile_011240,treatment,1,1
profile_011241,treatment,0,0
profile_011242,control,0,0
profile_011243,control,1,1
profile_011244,treatment,1,1
profile_011245,control,0,0
profile_011246,treatment,0,1
profile_011247,control,1,1
profile_011248,treatment,1,1
profile_011249,control,0,1
profile_011250,treatment,0,0
profile_011251,control,1,1
